gtpu_access_tunnel_ip,count
 100.92.93.86          ,24
 100.103.135.233       ,24
 100.101.149.120       ,24
 100.102.166.70        ,24
 100.100.130.245       ,24
 10.36.94.181          ,24
 100.99.242.35         ,24
 100.99.133.201        ,24
 100.116.136.130       ,24
 100.92.95.29          ,24
 100.99.252.166        ,24
 10.97.9.66            ,24
 100.103.138.190       ,24
 10.36.82.30           ,24
 10.97.15.171          ,24
 100.100.141.121       ,24
 100.99.133.242        ,24
 100.99.241.20         ,24
 100.112.211.201       ,24
 10.36.94.248          ,24
 100.101.152.58        ,24
 100.100.222.21        ,24
 100.99.242.206        ,24
 10.36.25.109          ,24
 100.102.68.14         ,24
 100.99.131.219        ,24
 100.100.215.195       ,24
 100.100.214.200       ,24
 100.102.169.102       ,24
 10.36.63.117          ,24
 100.102.72.124        ,24
 100.99.131.203        ,24
 100.97.145.70         ,24
 100.100.209.23        ,24
 10.36.116.198         ,24
 100.92.86.126         ,24
 10.97.13.229          ,24
 10.36.86.55           ,24
 10.36.59.57           ,24
 100.99.135.232        ,24
 100.100.141.229       ,24
 100.100.209.187       ,24
 100.112.211.89        ,24
 100.100.135.56        ,24
 100.99.247.88         ,24
 10.36.19.197          ,24
 100.112.214.30        ,24
 100.93.49.170         ,24
 10.36.83.10           ,24
 100.100.140.212       ,24
 100.100.208.130       ,24
 10.36.51.249          ,24
 10.36.61.229          ,24
 10.97.0.98            ,24
 100.116.134.130       ,24
 100.99.133.55         ,24
 100.92.87.122         ,24
 10.36.60.251          ,24
 100.93.57.5           ,24
 10.36.113.126         ,24
 100.103.134.227       ,24
 10.36.51.87           ,24
 100.95.30.149         ,24
 100.101.82.158        ,24
 100.97.146.167        ,24
 10.36.60.90           ,24
 100.93.54.152         ,24
 10.36.18.70           ,24
 100.99.253.107        ,24
 100.99.139.70         ,24
 100.97.157.230        ,24
 10.36.122.45          ,24
 100.95.25.165         ,24
 10.36.31.58           ,24
 100.99.134.42         ,24
 10.36.117.146         ,24
 100.97.151.135        ,24
 100.99.254.6          ,24
 100.102.167.2         ,24
 100.93.55.147         ,24
 100.102.171.69        ,24
 100.99.253.180        ,24
 10.36.61.105          ,24
 10.97.2.196           ,24
 10.36.93.44           ,24
 100.112.218.210       ,24
 100.112.214.226       ,24
 100.102.77.133        ,24
 100.92.84.152         ,24
 10.36.113.237         ,24
 100.103.136.86        ,24
 100.92.93.142         ,24
 100.97.154.82         ,24
 10.36.48.216          ,24
 100.112.217.39        ,24
 100.101.153.137       ,24
 100.116.129.21        ,24
 100.99.140.26         ,24
 100.99.141.53         ,24
 100.97.144.55         ,24
 100.97.158.134        ,24
 10.36.60.46           ,24
 10.36.63.14           ,24
 10.36.21.104          ,24
 100.117.117.162       ,24
 100.102.161.35        ,24
 100.101.151.71        ,24
 100.99.136.244        ,24
 100.112.222.100       ,24
 10.36.28.205          ,24
 10.36.31.93           ,24
 10.97.11.132          ,24
 10.97.1.40            ,24
 100.93.54.92          ,24
 100.97.158.152        ,24
 100.95.31.90          ,24
 100.99.137.200        ,24
 100.93.48.92          ,24
 100.101.149.101       ,24
 100.101.155.185       ,24
 100.99.252.75         ,24
 100.92.91.180         ,24
 100.93.56.117         ,24
 10.36.20.167          ,24
 100.101.92.69         ,24
 100.93.54.94          ,24
 100.97.146.189        ,24
 100.100.135.182       ,24
 10.36.25.237          ,24
 100.99.137.104        ,24
 10.36.113.8           ,24
 100.97.159.100        ,24
 100.95.28.196         ,24
 10.36.48.60           ,24
 10.36.20.68           ,24
 100.100.131.220       ,24
 10.36.117.179         ,24
 10.36.93.84           ,24
 100.100.138.218       ,24
 100.95.27.121         ,24
 100.101.85.132        ,24
 100.92.88.123         ,24
 100.100.222.22        ,24
 10.36.30.142          ,24
 100.102.165.125       ,24
 100.101.157.87        ,24
 10.36.57.98           ,24
 100.101.92.215        ,24
 10.36.28.146          ,24
 10.36.49.86           ,24
 100.103.138.75        ,24
 10.36.124.51          ,24
 100.97.149.116        ,24
 100.103.129.51        ,24
 10.36.60.84           ,24
 10.36.86.25           ,24
 100.101.86.163        ,24
 10.97.7.86            ,24
 100.95.25.254         ,24
 100.100.215.140       ,24
 10.97.7.190           ,24
 100.116.135.3         ,24
 10.97.0.189           ,24
 100.101.153.84        ,24
 10.36.125.252         ,24
 100.92.87.100         ,24
 100.103.137.162       ,24
 100.100.214.138       ,24
 10.97.12.182          ,24
 100.95.21.218         ,24
 10.36.59.73           ,24
 10.36.115.26          ,24
 100.95.18.20          ,24
 100.102.65.247        ,24
 100.101.92.101        ,24
 100.97.158.132        ,24
 10.36.53.133          ,24
 10.36.55.214          ,24
 100.100.132.99        ,24
 100.99.140.116        ,24
 100.112.220.195       ,24
 100.95.22.237         ,24
 100.99.141.56         ,24
 10.97.7.181           ,24
 100.97.151.238        ,24
 10.36.123.194         ,24
 100.100.214.228       ,24
 100.97.159.98         ,24
 100.99.132.94         ,24
 10.36.58.86           ,24
 100.95.29.54          ,24
 10.36.57.89           ,24
 100.101.83.75         ,24
 100.92.86.77          ,24
 100.116.130.218       ,24
 100.101.93.214        ,24
 10.36.116.2           ,24
 10.97.0.54            ,24
 100.93.54.132         ,24
 10.97.5.146           ,24
 100.93.49.229         ,24
 100.97.147.121        ,24
 100.101.147.201       ,24
 10.97.0.138           ,24
 100.97.159.120        ,24
 10.36.49.253          ,24
 10.36.92.179          ,24
 100.116.140.68        ,24
 100.117.119.83        ,24
 10.97.13.22           ,24
 10.36.112.58          ,24
 100.101.86.173        ,24
 10.36.49.60           ,24
 100.101.148.133       ,24
 100.100.217.140       ,24
 100.100.222.38        ,24
 10.97.7.139           ,24
 100.95.16.123         ,24
 100.112.216.44        ,24
 100.116.129.5         ,24
 100.101.83.73         ,24
 100.93.54.232         ,24
 10.36.56.242          ,24
 100.93.58.51          ,24
 100.100.136.147       ,24
 10.36.127.179         ,24
 10.97.11.228          ,24
 100.97.148.235        ,24
 10.36.16.174          ,24
 100.100.209.139       ,24
 10.97.7.236           ,24
 100.99.247.78         ,24
 10.36.62.108          ,24
 100.100.135.230       ,24
 100.99.141.166        ,24
 10.36.83.6            ,24
 10.36.54.118          ,24
 10.97.6.92            ,24
 100.92.90.10          ,24
 10.36.119.181         ,24
 10.36.114.231         ,24
 10.97.15.67           ,24
 100.93.48.235         ,24
 10.36.63.149          ,24
 100.100.140.107       ,24
 10.36.57.245          ,24
 10.97.10.250          ,24
 10.36.25.4            ,24
 100.99.243.213        ,24
 10.36.118.45          ,24
 100.103.138.4         ,24
 100.95.31.52          ,24
 10.36.63.183          ,24
 100.99.128.156        ,24
 100.102.175.50        ,24
 100.100.137.126       ,23
 10.36.112.29          ,23
 100.99.131.231        ,23
 100.92.84.59          ,23
 100.95.27.231         ,23
 10.36.84.236          ,23
 100.99.254.36         ,23
 100.101.153.231       ,23
 100.100.138.18        ,23
 100.95.31.57          ,23
 10.36.85.103          ,23
 100.92.84.154         ,23
 100.93.55.89          ,23
 100.100.140.249       ,23
 10.36.57.43           ,23
 100.100.210.136       ,23
 100.93.61.36          ,23
 100.97.158.197        ,23
 100.100.215.72        ,23
 100.99.130.180        ,23
 10.36.85.105          ,23
 10.36.31.72           ,23
 100.100.135.235       ,23
 10.97.10.126          ,23
 10.36.58.51           ,23
 100.101.94.21         ,23
 10.97.15.110          ,23
 100.100.134.178       ,23
 100.103.138.68        ,23
 100.103.128.180       ,23
 100.102.171.41        ,23
 100.99.244.6          ,23
 100.99.142.68         ,23
 100.99.248.120        ,23
 10.97.8.35            ,23
 100.99.131.34         ,23
 10.36.23.232          ,23
 100.92.87.184         ,23
 100.117.119.25        ,23
 100.93.56.82          ,23
 100.99.137.88         ,23
 100.103.138.182       ,23
 100.95.18.201         ,23
 10.36.93.12           ,23
 100.102.165.138       ,23
 10.36.30.108          ,23
 100.95.24.102         ,23
 100.116.143.122       ,23
 100.93.58.59          ,23
 100.95.25.229         ,23
 10.97.14.206          ,23
 10.36.87.165          ,23
 10.36.85.172          ,23
 10.36.114.157         ,23
 10.36.112.165         ,23
 100.100.128.25        ,23
 100.102.171.34        ,23
 100.99.247.230        ,23
 100.101.146.106       ,23
 10.36.84.254          ,23
 100.117.113.99        ,23
 100.92.94.195         ,23
 100.92.88.214         ,23
 100.102.74.68         ,23
 100.112.214.147       ,23
 10.36.19.199          ,23
 100.93.55.232         ,23
 100.118.242.28        ,23
 100.101.158.100       ,23
 100.92.87.114         ,23
 100.92.85.38          ,23
 100.93.63.212         ,23
 10.97.0.201           ,23
 100.92.85.78          ,23
 100.102.72.211        ,23
 100.99.132.196        ,23
 100.99.131.178        ,23
 10.97.4.5             ,23
 10.36.81.246          ,23
 100.93.55.66          ,23
 100.117.117.2         ,23
 100.99.130.101        ,23
 100.112.215.28        ,23
 100.103.133.187       ,23
 100.100.128.104       ,23
 10.36.112.14          ,23
 10.36.113.100         ,23
 10.97.8.130           ,23
 100.102.160.53        ,23
 10.36.62.61           ,23
 10.97.0.51            ,23
 10.36.86.182          ,23
 10.36.114.100         ,23
 100.101.146.204       ,23
 100.93.53.22          ,23
 100.97.151.229        ,23
 100.100.141.54        ,23
 100.95.24.242         ,23
 100.100.132.147       ,23
 100.97.146.104        ,23
 10.36.93.116          ,23
 100.116.136.52        ,23
 100.101.157.198       ,23
 100.100.137.210       ,23
 10.36.26.181          ,23
 100.92.86.115         ,23
 10.36.17.103          ,23
 100.103.138.162       ,23
 10.36.112.198         ,23
 100.99.139.126        ,23
 10.36.91.148          ,23
 100.99.136.228        ,23
 100.112.214.139       ,23
 10.97.10.135          ,23
 10.36.89.45           ,23
 100.112.217.118       ,23
 100.117.124.162       ,23
 100.97.151.154        ,23
 100.100.142.171       ,23
 100.101.150.130       ,23
 100.100.137.8         ,23
 10.97.0.91            ,23
 100.100.142.195       ,23
 100.101.154.56        ,23
 100.101.151.85        ,23
 100.100.214.51        ,23
 100.112.223.164       ,23
 100.103.133.133       ,23
 100.102.68.119        ,23
 100.112.221.162       ,23
 10.36.28.180          ,23
 100.95.24.132         ,23
 100.101.85.247        ,23
 100.97.157.118        ,23
 100.101.153.170       ,23
 100.100.138.182       ,23
 100.100.223.23        ,23
 100.101.94.87         ,23
 100.101.158.39        ,23
 10.36.25.125          ,23
 100.102.68.216        ,23
 100.117.117.131       ,23
 10.36.30.228          ,23
 100.103.129.68        ,23
 100.99.142.121        ,23
 10.36.123.109         ,23
 100.117.127.21        ,23
 100.99.143.197        ,23
 100.100.135.116       ,23
 100.99.136.3          ,23
 10.36.48.214          ,23
 100.103.139.82        ,23
 100.102.64.6          ,23
 10.36.20.163          ,23
 100.99.136.234        ,23
 100.95.25.126         ,23
 10.36.117.24          ,23
 10.36.117.5           ,23
 100.101.158.216       ,23
 100.116.143.51        ,23
 100.102.65.236        ,23
 100.102.160.60        ,23
 100.92.83.204         ,23
 100.103.134.136       ,23
 100.102.171.72        ,23
 100.101.146.249       ,23
 100.117.121.196       ,23
 100.99.132.131        ,23
 10.36.115.170         ,23
 100.92.81.24          ,23
 100.101.155.87        ,23
 100.101.88.68         ,23
 10.36.94.73           ,23
 100.101.92.198        ,23
 10.36.21.49           ,23
 10.36.88.233          ,23
 100.97.148.194        ,23
 100.92.82.125         ,23
 100.92.86.90          ,23
 100.93.54.189         ,23
 10.36.126.101         ,23
 100.93.61.87          ,23
 10.97.11.146          ,23
 100.101.158.167       ,23
 100.99.129.179        ,23
 100.101.148.218       ,23
 10.36.28.153          ,23
 10.36.127.185         ,23
 10.36.118.146         ,23
 100.102.70.243        ,23
 100.97.154.9          ,23
 100.97.147.13         ,23
 100.102.171.213       ,23
 100.92.92.77          ,23
 10.36.53.62           ,23
 10.36.125.130         ,23
 100.95.16.197         ,23
 10.36.122.104         ,23
 100.93.53.117         ,23
 100.95.26.216         ,23
 100.99.142.196        ,23
 100.100.137.123       ,23
 100.99.251.56         ,23
 100.100.216.69        ,23
 100.92.93.187         ,23
 100.97.148.231        ,23
 100.117.127.227       ,23
 100.95.16.138         ,23
 100.100.217.232       ,23
 100.99.133.244        ,23
 10.36.58.148          ,23
 10.36.53.93           ,23
 100.97.150.116        ,23
 100.92.86.245         ,23
 100.102.77.228        ,23
 100.97.154.108        ,23
 10.36.94.146          ,23
 100.100.128.35        ,23
 100.100.220.116       ,23
 100.100.142.115       ,23
 10.97.10.106          ,23
 100.95.24.68          ,23
 100.100.133.218       ,23
 100.92.82.215         ,23
 100.93.59.117         ,23
 10.36.28.104          ,23
 10.36.20.170          ,23
 100.100.218.122       ,23
 10.36.113.103         ,23
 100.116.134.217       ,23
 100.97.156.5          ,23
 100.99.128.231        ,23
 10.36.61.242          ,23
 100.117.120.41        ,23
 100.103.142.196       ,23
 100.116.141.38        ,23
 100.100.138.25        ,23
 100.116.139.34        ,23
 100.97.149.118        ,23
 100.101.149.82        ,23
 100.100.130.151       ,23
 10.36.127.228         ,23
 100.101.148.162       ,23
 10.36.31.196          ,23
 100.101.154.103       ,23
 10.36.31.73           ,23
 100.97.150.102        ,23
 100.92.85.136         ,23
 10.36.80.78           ,23
 10.36.19.139          ,23
 100.100.131.4         ,23
 100.100.212.166       ,23
 100.100.212.45        ,23
 100.101.85.122        ,23
 100.95.31.214         ,23
 10.97.0.88            ,23
 100.95.25.204         ,23
 100.101.87.3          ,23
 100.97.156.91         ,23
 10.97.13.198          ,23
 10.97.3.55            ,23
 100.103.128.231       ,23
 100.99.244.163        ,23
 10.97.13.233          ,23
 10.36.112.86          ,23
 100.102.75.13         ,23
 100.116.133.226       ,23
 10.36.58.82           ,23
 10.36.125.196         ,23
 100.102.165.173       ,23
 100.103.131.4         ,23
 10.36.113.9           ,23
 10.97.14.98           ,23
 100.97.147.67         ,23
 100.99.249.210        ,23
 100.99.135.122        ,23
 100.93.48.139         ,23
 100.95.19.85          ,23
 100.100.135.180       ,23
 100.92.89.52          ,23
 100.101.158.6         ,23
 100.112.215.196       ,23
 100.118.250.210       ,23
 10.97.1.29            ,23
 100.102.73.134        ,23
 100.101.146.229       ,23
 100.102.73.228        ,23
 10.36.61.18           ,23
 10.36.93.6            ,23
 10.36.50.244          ,23
 100.103.139.38        ,23
 10.97.10.227          ,23
 100.97.154.212        ,23
 10.36.63.250          ,23
 100.103.138.149       ,23
 100.97.158.220        ,23
 10.97.2.234           ,23
 100.112.214.2         ,23
 10.36.19.89           ,23
 10.97.9.2             ,23
 100.101.153.23        ,23
 10.36.122.132         ,23
 100.100.209.5         ,23
 100.99.140.119        ,23
 10.36.51.108          ,23
 100.99.246.248        ,23
 100.102.73.123        ,23
 10.36.82.123          ,23
 10.97.4.210           ,23
 10.97.6.124           ,23
 100.118.246.114       ,23
 100.102.65.104        ,23
 100.100.137.84        ,23
 100.118.241.34        ,23
 10.97.13.82           ,23
 100.101.94.117        ,23
 100.97.157.115        ,23
 100.100.135.195       ,23
 10.97.8.43            ,23
 10.36.84.18           ,23
 10.97.10.108          ,23
 100.112.217.150       ,23
 10.36.82.100          ,23
 10.36.62.137          ,23
 100.99.133.26         ,23
 10.36.125.60          ,23
 10.97.0.196           ,23
 100.112.214.21        ,23
 100.99.132.178        ,23
 100.100.218.110       ,23
 100.101.155.244       ,23
 10.36.82.4            ,23
 100.116.131.54        ,23
 100.93.54.181         ,23
 100.99.131.118        ,23
 10.36.93.137          ,23
 100.112.214.134       ,23
